 0.693897	-0.634108	2.676861	-46	0	24	134	-139	120	-0.523033	0.000423	0.557884	28.434811	1403.266724	323.945007
 0.696333	-0.636996	2.667513	-26	38	-4	138	-148	123	-0.521113	-0.000423	0.551896	28.430368	1407.548706	323.877502
 0.698289	-0.637792	2.664892	7	55	4	133	-144	122	-0.521113	-0.000423	0.551896	28.430368	1407.548706	323.918762
 0.698223	-0.637148	2.663579	-14	23	7	134	-143	122	-0.521113	-0.000423	0.551896	28.430368	1407.548706	323.918762
 0.698223	-0.637148	2.663579	-14	23	7	134	-143	122	-0.521113	-0.000423	0.551896	28.430368	1407.548706	323.918762
 0.697492	-0.636710	2.662138	-36	22	23	136	-145	121	-0.521113	-0.002959	0.549900	28.432871	1405.136963	323.918762
 0.698247	-0.637198	2.659917	-19	38	15	133	-143	120	-0.521113	-0.002959	0.549900	28.432871	1405.136963	323.918762
 0.697832	-0.636960	2.658249	-44	24	15	136	-148	122	-0.521113	-0.002959	0.549900	28.432871	1405.136963	323.937500
 0.697832	-0.636960	2.658249	-44	24	15	136	-148	122	-0.521113	-0.002959	0.549900	28.432871	1405.136963	323.937500
 0.699588	-0.637026	2.655781	-4	42	8	137	-144	122	-0.521113	-0.002959	0.549900	28.432871	1405.136963	323.937500
 0.699420	-0.637853	2.654946	-4	25	-7	135	-143	120	-0.521113	-0.002959	0.549900	28.434767	1403.309692	323.937500
 0.697723	-0.638190	2.654732	-60	-1	-19	135	-143	121	-0.521113	-0.002959	0.549900	28.434767	1403.309692	323.937500
 0.697723	-0.638190	2.654732	-60	-1	-19	135	-143	121	-0.521113	-0.002959	0.549900	28.434767	1403.309692	323.937500
 0.696520	-0.637633	2.653567	-59	-1	26	134	-148	123	-0.524952	-0.001268	0.552894	28.434767	1403.309692	323.915009
 0.699471	-0.635929	2.649263	-6	23	23	140	-147	120	-0.524952	-0.001268	0.552894	28.431328	1406.623901	323.915009
 0.700854	-0.638096	2.647400	-12	44	-12	135	-144	119	-0.524952	-0.001268	0.552894	28.431328	1406.623901	323.915009
 0.701199	-0.639083	2.646254	-17	37	-15	133	-142	118	-0.524952	-0.001268	0.552894	28.431328	1406.623901	323.825012
 0.701199	-0.639083	2.646254	-17	37	-15	133	-142	118	-0.524952	-0.001268	0.552894	28.431328	1406.623901	323.825012
 0.701030	-0.638717	2.644947	-33	10	25	135	-148	118	-0.524952	-0.001268	0.552894	28.431328	1406.623901	323.825012
 0.703817	-0.638472	2.642056	-3	30	27	136	-149	119	-0.521113	-0.003804	0.552894	28.427370	1410.438599	323.825012
 0.706295	-0.638879	2.639315	-5	48	7	139	-149	124	-0.521113	-0.003804	0.552894	28.427370	1410.438599	323.825012
 0.706295	-0.638879	2.639315	-5	48	7	139	-149	124	-0.521113	-0.003804	0.552894	28.427370	1410.438599	323.825012
 0.707352	-0.639187	2.637996	17	38	2	136	-148	123	-0.521113	-0.003804	0.552894	28.427370	1410.438599	323.911255
 0.708192	-0.638444	2.636717	11	25	15	137	-150	122	-0.521113	-0.003804	0.552894	28.427370	1410.438599	323.911255
 0.710346	-0.638608	2.634727	23	50	2	135	-144	120	-0.521113	-0.003804	0.552894	28.432640	1405.358643	323.911255
 0.709911	-0.639027	2.634535	1	22	-10	134	-146	121	-0.521113	-0.003804	0.552894	28.432640	1405.358643	323.911255
 0.709911	-0.639027	2.634535	1	22	-10	134	-146	121	-0.521113	-0.003804	0.552894	28.432640	1405.358643	323.911255
 0.709189	-0.637840	2.633775	-35	3	21	134	-151	123	-0.523033	-0.001268	0.531936	28.432640	1405.358643	323.843750
 0.711824	-0.636328	2.631637	35	42	26	134	-150	125	-0.523033	-0.001268	0.531936	28.432640	1405.358643	323.843750
 0.712234	-0.635413	2.631350	20	39	-19	134	-145	125	-0.523033	-0.001268	0.531936	28.429712	1408.181274	323.843750
 0.712234	-0.635413	2.631350	20	39	-19	134	-145	125	-0.523033	-0.001268	0.531936	28.429712	1408.181274	323.843750
 0.708598	-0.634521	2.632602	-6	29	1	131	-142	121	-0.523033	-0.001268	0.531936	28.429712	1408.181274	323.832489
 0.706899	-0.633477	2.632447	-35	10	26	134	-147	121	-0.523033	-0.001268	0.531936	28.429712	1408.181274	323.832489
 0.707815	-0.632823	2.631177	0	17	25	136	-146	122	-0.521113	0.000423	0.555888	28.428444	1409.403687	323.832489
 0.707815	-0.632823	2.631177	0	17	25	136	-146	122	-0.521113	0.000423	0.555888	28.428444	1409.403687	323.832489
 0.708289	-0.633132	2.630188	12	28	16	139	-147	120	-0.521113	0.000423	0.555888	28.428444	1409.403687	323.832489
 0.708431	-0.634911	2.629455	-19	25	-14	136	-143	119	-0.521113	0.000423	0.555888	28.428444	1409.403687	323.903748
 0.707750	-0.636492	2.628800	-25	41	-5	135	-145	119	-0.521113	0.000423	0.555888	28.428444	1409.403687	323.903748
 0.708063	-0.637080	2.627061	-30	46	20	135	-144	121	-0.521113	0.000423	0.555888	28.430923	1407.014038	323.903748
 0.708063	-0.637080	2.627061	-30	46	20	135	-144	121	-0.521113	0.000423	0.555888	28.430923	1407.014038	323.903748
 0.707216	-0.637493	2.626145	-33	43	13	136	-145	121	-0.521113	0.000423	0.555888	28.430923	1407.014038	323.903748
 0.706637	-0.637923	2.624925	-40	42	18	134	-146	122	-0.523033	-0.003804	0.553892	28.430923	1407.014038	323.885010
 0.707265	-0.637498	2.623189	-5	53	27	137	-150	121	-0.523033	-0.003804	0.553892	28.430923	1407.014038	323.885010
 0.707265	-0.637498	2.623189	-5	53	27	137	-150	121	-0.523033	-0.003804	0.553892	28.430923	1407.014038	323.885010
 0.709962	-0.637854	2.620774	21	57	14	134	-149	121	-0.523033	-0.003804	0.553892	28.431774	1406.194092	323.885010
 0.711735	-0.635803	2.619418	6	19	-11	129	-145	122	-0.523033	-0.003804	0.553892	28.431774	1406.194092	323.888733
 0.711078	-0.633746	2.619351	-1	11	13	130	-145	122	-0.523033	-0.003804	0.553892	28.431774	1406.194092	323.888733
 0.711078	-0.633746	2.619351	-1	11	13	130	-145	122	-0.523033	-0.003804	0.553892	28.431774	1406.194092	323.888733
 0.710420	-0.632073	2.619404	1	6	11	133	-146	122	-0.522073	-0.002113	0.532934	28.431890	1406.080688	323.888733
 0.710094	-0.631558	2.619380	0	17	4	135	-147	120	-0.522073	-0.002113	0.532934	28.431890	1406.080688	323.888733
 0.710197	-0.632047	2.618954	-17	20	-5	139	-149	120	-0.522073	-0.002113	0.532934	28.431890	1406.080688	323.888733
 0.710197	-0.632047	2.618954	-17	20	-5	139	-149	120	-0.522073	-0.002113	0.532934	28.431890	1406.080688	323.888733
 0.712169	-0.633693	2.617180	10	50	12	138	-150	120	-0.522073	-0.002113	0.532934	28.431890	1406.080688	323.888733
 0.714594	-0.635021	2.615364	22	58	4	134	-143	119	-0.522073	-0.002113	0.532934	28.429821	1408.076416	323.888733
 0.714286	-0.635911	2.615349	10	39	-1	134	-142	121	-0.522073	-0.002113	0.532934	28.429821	1408.076416	323.888733
 0.714286	-0.635911	2.615349	10	39	-1	134	-142	121	-0.522073	-0.002113	0.532934	28.429821	1408.076416	323.888733
 0.713254	-0.636597	2.615984	20	38	-5	136	-145	125	-0.523992	-0.001268	0.565868	28.429821	1408.076416	323.922516
 0.712035	-0.636448	2.616287	19	33	7	133	-146	126	-0.523992	-0.001268	0.565868	28.429821	1408.076416	323.922516
 0.711159	-0.635171	2.615408	19	46	6	131	-147	123	-0.523992	-0.001268	0.565868	28.432461	1405.532227	323.922516
 0.711159	-0.635171	2.615408	19	46	6	131	-147	123	-0.523992	-0.001268	0.565868	28.432461	1405.532227	323.922516
 0.711380	-0.634047	2.614937	18	39	-4	133	-146	125	-0.523992	-0.001268	0.565868	28.432461	1405.532227	323.915009
 0.711920	-0.633889	2.614897	68	58	-13	137	-146	125	-0.523992	-0.001268	0.565868	28.432461	1405.532227	323.915009
 0.712246	-0.634535	2.614620	57	53	5	133	-144	125	-0.520154	0.002959	0.552894	28.433275	1404.746704	323.915009
 0.712811	-0.634370	2.614485	81	66	12	133	-144	122	-0.520154	0.002959	0.552894	28.433275	1404.746704	323.915009
 0.712811	-0.634370	2.614485	81	66	12	133	-144	122	-0.520154	0.002959	0.552894	28.433275	1404.746704	323.915009
 0.714286	-0.634366	2.614074	88	50	15	135	-144	123	-0.520154	0.002959	0.552894	28.433275	1404.746704	323.866241
 0.714937	-0.634807	2.614284	82	44	6	136	-145	125	-0.520154	0.002959	0.552894	28.433275	1404.746704	323.866241
 0.718693	-0.635088	2.611206	140	122	92	134	-150	128	-0.520154	0.002959	0.552894	28.428400	1409.446655	323.866241
 0.718693	-0.635088	2.611206	140	122	92	134	-150	128	-0.520154	0.002959	0.552894	28.428400	1409.446655	323.866241
 0.728140	-0.633356	2.604990	286	184	169	131	-159	127	-0.520154	0.002959	0.552894	28.428400	1409.446655	323.866241
 0.741932	-0.630525	2.598966	399	179	105	135	-155	129	-0.520154	0.006340	0.560878	28.428400	1409.446655	323.915009
 0.751401	-0.631101	2.597148	419	179	3	134	-151	130	-0.520154	0.006340	0.560878	28.428400	1409.446655	323.915009
 0.759974	-0.631399	2.595590	456	196	44	129	-151	136	-0.520154	0.006340	0.560878	28.429987	1407.916626	323.915009
 0.759974	-0.631399	2.595590	456	196	44	129	-151	136	-0.520154	0.006340	0.560878	28.429987	1407.916626	323.915009
 0.771888	-0.627498	2.591365	605	250	194	124	-150	138	-0.520154	0.006340	0.560878	28.429987	1407.916626	323.915009
 0.803900	-0.613452	2.578215	835	288	422	124	-149	140	-0.520154	0.006340	0.560878	28.429987	1407.916626	323.933746
 0.822462	-0.605379	2.570377	962	321	483	124	-146	144	-0.503839	0.034235	0.578842	28.432402	1405.588989	323.933746
 0.822462	-0.605379	2.570377	962	321	483	124	-146	144	-0.503839	0.034235	0.578842	28.432402	1405.588989	323.933746
 0.835181	-0.599838	2.568630	1002	273	327	123	-138	141	-0.503839	0.034235	0.578842	28.432402	1405.588989	323.933746
 0.845083	-0.604164	2.572378	1059	370	-17	118	-133	147	-0.503839	0.034235	0.578842	28.432402	1405.588989	323.929993
 0.853895	-0.606402	2.579261	1205	345	-28	115	-130	158	-0.503839	0.034235	0.578842	28.432402	1405.588989	323.929993
 0.844208	-0.607559	2.598397	925	169	-260	117	-114	149	-0.503839	0.034235	0.578842	28.431530	1406.429565	323.929993
 0.844208	-0.607559	2.598397	925	169	-260	117	-114	149	-0.503839	0.034235	0.578842	28.431530	1406.429565	323.929993
 0.848491	-0.609343	2.610018	1260	207	-9	121	-102	153	-0.503839	0.034235	0.578842	28.431530	1406.429565	323.929993
 0.851435	-0.613620	2.623008	1388	250	17	117	-111	165	-0.484645	0.112849	0.605788	28.431530	1406.429565	323.948761
 0.857840	-0.616246	2.629512	1508	578	141	117	-100	169	-0.484645	0.112849	0.605788	28.431530	1406.429565	323.948761
 0.857840	-0.616246	2.629512	1508	578	141	117	-100	169	-0.484645	0.112849	0.605788	28.431530	1406.429565	323.948761
 0.863479	-0.623102	2.631511	1513	851	204	115	-96	179	-0.484645	0.112849	0.605788	28.431911	1406.061768	323.948761
 0.870329	-0.630051	2.627295	1620	1188	369	109	-86	188	-0.484645	0.112849	0.605788	28.431911	1406.061768	323.948761
 0.872413	-0.633255	2.622480	1604	1283	533	108	-73	188	-0.484645	0.112849	0.605788	28.431911	1406.061768	323.948761
 0.862229	-0.637464	2.622595	1302	1192	501	101	-58	187	-0.484645	0.112849	0.605788	28.431911	1406.061768	323.929993
 0.862229	-0.637464	2.622595	1302	1192	501	101	-58	187	-0.484645	0.112849	0.605788	28.431911	1406.061768	323.929993
 0.786393	-0.655728	2.620619	-157	1493	279	73	-63	198	-0.447217	0.166948	0.617764	28.432547	1405.449707	323.929993
 0.750063	-0.651872	2.614829	-63	1420	548	68	-63	193	-0.447217	0.166948	0.617764	28.432547	1405.449707	323.929993
 0.722414	-0.640887	2.607221	51	1132	713	61	-62	196	-0.447217	0.166948	0.617764	28.432547	1405.449707	323.956238
 0.722414	-0.640887	2.607221	51	1132	713	61	-62	196	-0.447217	0.166948	0.617764	28.432547	1405.449707	323.956238
 0.692427	-0.626671	2.604941	74	952	614	59	-60	197	-0.447217	0.166948	0.617764	28.431328	1406.623901	323.956238
 0.655535	-0.608745	2.610316	-54	629	494	51	-60	203	-0.447217	0.166948	0.617764	28.431328	1406.623901	323.956238
 0.613713	-0.587862	2.619787	-145	528	361	44	-59	203	-0.339731	0.177092	0.655689	28.431328	1406.623901	323.956238
 0.576455	-0.564343	2.628439	-124	445	406	37	-65	202	-0.339731	0.177092	0.655689	28.431328	1406.623901	323.933746
 0.576455	-0.564343	2.628439	-124	445	406	37	-65	202	-0.339731	0.177092	0.655689	28.431328	1406.623901	323.933746
 0.548741	-0.533678	2.633727	31	206	525	35	-73	209	-0.339731	0.177092	0.655689	28.431623	1406.338501	323.933746
 0.529590	-0.498536	2.632999	238	203	704	36	-68	211	-0.339731	0.177092	0.655689	28.431623	1406.338501	323.933746
 0.506296	-0.468658	2.630958	93	284	682	33	-65	210	-0.339731	0.177092	0.655689	28.431623	1406.338501	323.933746
 0.476196	-0.443281	2.635532	-111	210	369	33	-73	210	-0.339731	0.177092	0.655689	28.431623	1406.338501	323.926239
 0.476196	-0.443281	2.635532	-111	210	369	33	-73	210	-0.339731	0.177092	0.655689	28.431623	1406.338501	323.926239
 0.448731	-0.419406	2.644031	-109	104	127	30	-78	217	-0.318618	0.161031	0.682635	28.430693	1407.235840	323.926239
 0.425230	-0.397012	2.652800	-49	218	83	26	-76	219	-0.318618	0.161031	0.682635	28.430693	1407.235840	323.926239
 0.414215	-0.376798	2.649233	229	448	451	21	-76	225	-0.318618	0.161031	0.682635	28.430693	1407.235840	323.926239
 0.414215	-0.376798	2.649233	229	448	451	21	-76	225	-0.318618	0.161031	0.682635	28.430693	1407.235840	323.926239
 0.404990	-0.359168	2.638881	177	622	635	19	-69	224	-0.318618	0.161031	0.682635	28.430693	1407.235840	323.899994
 0.409195	-0.333749	2.604329	912	857	957	18	-58	238	-0.318618	0.161031	0.682635	28.430420	1407.498901	323.899994
 0.439068	-0.328560	2.575466	1764	1285	1234	12	-53	222	-0.266795	0.185545	0.680639	28.430420	1407.498901	323.899994
 0.439068	-0.328560	2.575466	1764	1285	1234	12	-53	222	-0.266795	0.185545	0.680639	28.430420	1407.498901	323.899994
 0.466076	-0.315765	2.544630	1840	1235	1513	6	-36	209	-0.266795	0.185545	0.680639	28.430420	1407.498901	323.885010
 0.485719	-0.297755	2.521154	1723	816	1437	-13	-41	222	-0.266795	0.185545	0.680639	28.428307	1409.536011	323.885010
 0.503664	-0.284892	2.491640	1848	1513	1422	-30	-42	228	-0.266795	0.185545	0.680639	28.428307	1409.536011	323.885010
 0.549800	-0.275674	2.428368	2706	2587	2375	-42	-30	211	-0.266795	0.185545	0.680639	28.428307	1409.536011	323.885010
 0.549800	-0.275674	2.428368	2706	2587	2375	-42	-30	211	-0.266795	0.185545	0.680639	28.428307	1409.536011	323.885010
 0.618393	-0.256724	2.341962	3502	2940	3288	-44	-17	195	-0.266795	0.185545	0.680639	28.428307	1409.536011	323.918762
 0.649942	-0.255116	2.280305	2213	2821	2123	-38	34	226	-0.141075	0.361369	0.642715	28.430542	1407.381958	323.918762
 0.605376	-0.273377	2.247506	633	2995	968	-74	36	230	-0.141075	0.361369	0.642715	28.430542	1407.381958	323.918762
 0.522694	-0.285121	2.229929	-1114	2741	494	-118	27	226	-0.141075	0.361369	0.642715	28.430542	1407.381958	323.918762
 0.522694	-0.285121	2.229929	-1114	2741	494	-118	27	226	-0.141075	0.361369	0.642715	28.430542	1407.381958	323.918762
 0.467075	-0.263198	2.221325	-407	1734	688	-133	29	242	-0.141075	0.361369	0.642715	28.430542	1407.381958	323.903748
 0.401361	-0.227174	2.246023	-934	343	-224	-135	21	254	-0.141075	0.361369	0.642715	28.430563	1407.361328	323.903748
 0.308770	-0.147413	2.320035	-2139	-2215	-1588	-132	-6	283	-0.141075	0.361369	0.642715	28.430563	1407.361328	323.903748
 0.308770	-0.147413	2.320035	-2139	-2215	-1588	-132	-6	283	-0.141075	0.361369	0.642715	28.430563	1407.361328	323.903748
 0.189256	0.009721	2.477089	-4396	-6449	-4644	-130	-4	255	-0.058541	0.334320	0.674651	28.430563	1407.361328	323.903748
 0.162837	0.351647	2.992723	-1827	-7516	-8656	-56	-32	134	-0.058541	0.334320	0.674651	28.428091	1409.744019	323.899994
 0.220655	0.464160	-3.087939	-1041	-6063	-6019	-13	-3	181	-0.058541	0.334320	0.674651	28.428091	1409.744019	323.899994
 0.220655	0.464160	-3.087939	-1041	-6063	-6019	-13	-3	181	-0.058541	0.334320	0.674651	28.428091	1409.744019	323.899994
 0.221626	0.501352	-2.963509	-1570	-3329	-3823	23	-28	196	-0.058541	0.334320	0.674651	28.428091	1409.744019	323.899994
 0.225684	0.505807	-2.863839	-1124	-2660	-3092	77	-58	204	-0.058541	0.334320	0.674651	28.428091	1409.744019	323.978760
 0.237281	0.468184	-2.798252	-341	-1981	-1969	118	-53	177	-0.463532	0.227811	0.606786	28.434723	1403.350952	323.978760
 0.235695	0.417383	-2.750764	-422	-1380	-1372	157	-44	163	-0.463532	0.227811	0.606786	28.434723	1403.350952	323.978760
 0.235695	0.417383	-2.750764	-422	-1380	-1372	157	-44	163	-0.463532	0.227811	0.606786	28.434723	1403.350952	323.978760
 0.228601	0.346475	-2.698586	-504	-1255	-1692	182	-35	167	-0.463532	0.227811	0.606786	28.434723	1403.350952	323.978760
 0.214832	0.276189	-2.654397	-513	-866	-1521	172	-23	171	-0.463532	0.227811	0.606786	28.434723	1403.350952	323.952484
 0.205777	0.208844	-2.632722	125	-679	-720	167	-15	161	-0.463532	0.227811	0.606786	28.430954	1406.984863	323.952484
 0.205777	0.208844	-2.632722	125	-679	-720	167	-15	161	-0.463532	0.227811	0.606786	28.430954	1406.984863	323.952484
 0.183290	0.135476	-2.635701	-111	-274	228	182	-11	154	-0.463532	0.227811	0.606786	28.430954	1406.984863	323.952484
 0.127805	-0.019901	-2.679752	-440	354	1153	186	11	156	-0.530710	0.283601	0.548902	28.430954	1406.984863	323.877502
 0.114658	-0.106134	-2.740627	36	1064	2284	183	-6	167	-0.530710	0.283601	0.548902	28.429108	1408.764160	323.877502
 0.114658	-0.106134	-2.740627	36	1064	2284	183	-6	167	-0.530710	0.283601	0.548902	28.429108	1408.764160	323.877502
