 -0.001578	0.004117	-2.568290	-12	33	11	-11	-24	228	-0.262956	0.166948	0.653693	28.289337	1543.764771	327.350006
 -0.001863	0.005330	-2.568304	-12	30	15	-10	-28	228	-0.262956	0.166948	0.653693	28.289337	1543.764771	327.350006
 -0.001863	0.005330	-2.568304	-12	30	15	-10	-28	228	-0.262956	0.166948	0.653693	28.289337	1543.764771	327.350006
 -0.000530	0.006130	-2.568236	-11	26	12	-10	-26	229	-0.262956	0.166948	0.653693	28.289337	1543.764771	327.350006
 -0.000067	0.006842	-2.568174	-9	26	12	-7	-25	231	-0.262956	0.166948	0.653693	28.289337	1543.764771	327.338745
 -0.000161	0.006154	-2.568215	-14	33	16	-7	-24	232	-0.261996	0.164412	0.666667	28.289965	1543.157227	327.338745
 -0.000161	0.006154	-2.568215	-14	33	16	-7	-24	232	-0.261996	0.164412	0.666667	28.289965	1543.157227	327.338745
 -0.000551	0.005488	-2.568395	-11	35	16	-8	-26	230	-0.261996	0.164412	0.666667	28.289965	1543.157227	327.338745
 -0.000091	0.005390	-2.568665	-9	30	20	-9	-25	231	-0.261996	0.164412	0.666667	28.289965	1543.157227	327.338745
 -0.000084	0.005682	-2.568784	-10	30	14	-8	-24	234	-0.261996	0.164412	0.666667	28.289965	1543.157227	327.233765
 -0.000451	0.005440	-2.568902	-10	35	14	-10	-23	224	-0.261996	0.164412	0.666667	28.286346	1546.659424	327.233765
 -0.000451	0.005440	-2.568902	-10	35	14	-10	-23	224	-0.261996	0.164412	0.666667	28.286346	1546.659424	327.233765
 -0.001178	0.006100	-2.568970	-9	32	12	-10	-22	227	-0.261996	0.164412	0.666667	28.286346	1546.659424	327.233765
 -0.002195	0.006706	-2.569015	-8	31	11	-9	-21	227	-0.260077	0.166948	0.652695	28.286346	1546.659424	327.233765
 -0.004784	0.005911	-2.568569	-10	29	11	-6	-23	232	-0.260077	0.166948	0.652695	28.287716	1545.333862	327.327484
 -0.004784	0.005911	-2.568569	-10	29	11	-6	-23	232	-0.260077	0.166948	0.652695	28.287716	1545.333862	327.327484
 -0.004999	0.004792	-2.568419	-7	39	14	-10	-25	230	-0.260077	0.166948	0.652695	28.287716	1545.333862	327.327484
 -0.004431	0.005582	-2.568197	-7	28	11	-7	-24	228	-0.260077	0.166948	0.652695	28.287716	1545.333862	327.327484
 -0.004332	0.004986	-2.568079	-8	34	15	-4	-24	227	-0.260077	0.166948	0.652695	28.287716	1545.333862	327.214996
 -0.004341	0.003390	-2.567793	-12	29	8	-8	-23	231	-0.261036	0.162722	0.637725	28.284508	1548.439209	327.214996
 -0.004341	0.003390	-2.567793	-12	29	8	-8	-23	231	-0.261036	0.162722	0.637725	28.284508	1548.439209	327.214996
