 -0.002905	0.002601	-2.250913	-14	19	19	-12	-23	228	-0.260077	0.327557	0.684631	29.518314	374.744232	330.177490
 -0.001099	0.001126	-2.248529	-16	18	15	-11	-22	227	-0.261036	0.324176	0.708583	29.520037	373.133362	330.203735
 -0.000736	0.002453	-2.248416	-16	20	17	-12	-21	230	-0.261036	0.324176	0.708583	29.519041	374.065521	330.211243
 -0.000552	0.002047	-2.248345	-15	13	17	-11	-23	229	-0.261036	0.324176	0.708583	29.519041	374.065521	330.218750
 -0.000173	0.002957	-2.247991	-17	11	14	-12	-21	229	-0.260077	0.326712	0.681637	29.519243	373.875427	330.218750
 -0.000825	0.003290	-2.247527	-15	21	14	-12	-23	229	-0.260077	0.326712	0.681637	29.515516	377.360809	330.128754
 -0.000401	0.003523	-2.247394	-17	12	15	-10	-24	230	-0.260077	0.326712	0.681637	29.515516	377.360809	330.128754
 0.000904	0.002443	-2.247086	-12	20	16	-10	-24	229	-0.259117	0.325021	0.695609	29.515516	377.360809	330.162506
 0.000904	0.002443	-2.247086	-12	20	16	-10	-24	229	-0.259117	0.325021	0.695609	29.515516	377.360809	330.162506
 0.001648	0.001991	-2.246936	-13	11	15	-11	-24	229	-0.259117	0.325021	0.695609	29.516979	375.993286	330.162506
 0.002268	0.001713	-2.246692	-15	22	11	-12	-22	230	-0.259117	0.325021	0.695609	29.516979	375.993286	330.162506
 -0.000122	0.004789	-2.246290	-14	22	14	-11	-20	230	-0.258157	0.323331	0.689621	29.518833	374.258972	330.207489
 -0.000955	0.004621	-2.246363	-17	6	18	-12	-21	232	-0.258157	0.323331	0.689621	29.518833	374.258972	330.207489
 -0.001206	0.004666	-2.246358	-13	14	15	-10	-21	230	-0.258157	0.323331	0.689621	29.518833	374.258972	330.158752
 -0.001462	0.003872	-2.246353	-14	16	15	-11	-23	230	-0.258157	0.323331	0.689621	29.517168	375.816528	330.158752
 -0.001002	0.003723	-2.246419	-18	9	18	-13	-22	231	-0.258157	0.323331	0.689621	29.517168	375.816528	330.158752
 -0.000467	0.004146	-2.246088	-13	21	10	-12	-23	228	-0.261036	0.326712	0.700599	29.517168	375.816528	330.188751
 -0.000051	0.004219	-2.245941	-16	15	14	-12	-22	229	-0.261036	0.326712	0.700599	29.517168	375.816528	330.188751
 -0.000077	0.004162	-2.245800	-16	20	14	-12	-23	229	-0.261036	0.326712	0.700599	29.518227	374.825958	330.188751
 0.000369	0.004183	-2.245612	-13	17	12	-13	-21	227	-0.261036	0.326712	0.700599	29.518227	374.825958	330.188751
 -0.000146	0.004676	-2.245481	-18	14	14	-12	-20	229	-0.261036	0.326712	0.700599	29.518227	374.825958	330.184998
 -0.000884	0.004572	-2.245403	-13	20	16	-12	-22	234	-0.261036	0.326712	0.700599	29.518227	374.825958	330.184998
 -0.000780	0.004497	-2.245339	-14	19	17	-12	-21	233	-0.261036	0.326712	0.700599	29.518227	374.825958	330.184998
 -0.001144	0.004553	-2.245278	-17	14	17	-12	-21	233	-0.261036	0.326712	0.700599	29.518227	374.825958	330.184998
 -0.001373	0.004261	-2.245120	-13	28	13	-10	-21	234	-0.261036	0.326712	0.700599	29.518227	374.825958	330.173767
 -0.001553	0.003209	-2.245064	-12	29	17	-9	-26	229	-0.261036	0.326712	0.700599	29.518227	374.825958	330.173767
 0.000111	0.002355	-2.245004	-18	8	17	-11	-24	231	-0.261036	0.326712	0.700599	29.518724	374.360687	330.173767
 0.000948	0.002017	-2.245021	-12	23	20	-12	-24	231	-0.261036	0.327557	0.701597	29.518724	374.360687	330.173767
 0.000948	0.002017	-2.245021	-12	23	20	-12	-24	231	-0.261036	0.327557	0.701597	29.518724	374.360687	330.173767
 0.001676	0.002251	-2.244991	-13	17	16	-12	-23	231	-0.261036	0.327557	0.701597	29.518724	374.360687	330.147491
 0.001867	0.002510	-2.245034	-16	15	19	-10	-25	232	-0.261036	0.327557	0.701597	29.518724	374.360687	330.147491
 0.002837	0.001843	-2.244905	-15	20	12	-10	-25	231	-0.261036	0.327557	0.701597	29.516497	376.443573	330.147491
 0.003620	0.001410	-2.244852	-19	13	15	-12	-24	232	-0.261036	0.327557	0.701597	29.516497	376.443573	330.147491
 0.004027	0.001824	-2.244776	-15	12	14	-12	-25	228	-0.261036	0.327557	0.701597	29.516497	376.443573	330.192505
 0.004788	0.001986	-2.244776	-16	21	17	-10	-23	226	-0.259117	0.327557	0.699601	29.516497	376.443573	330.192505
 0.004749	0.001514	-2.244829	-13	14	18	-9	-20	226	-0.259117	0.327557	0.699601	29.517931	375.102753	330.192505
 0.004749	0.001514	-2.244829	-13	14	18	-9	-20	226	-0.259117	0.327557	0.699601	29.517931	375.102753	330.192505
 0.003531	0.000767	-2.244785	-13	11	14	-11	-23	229	-0.259117	0.327557	0.699601	29.517931	375.102753	330.192505
 0.003540	0.000587	-2.244765	-16	23	15	-10	-22	229	-0.259117	0.327557	0.699601	29.517931	375.102753	330.211243
